objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,redshift,plate,mjd,fiberid,class
1.24E+18,128.178353,52.41676874,17.14558,16.19375,15.87955,15.64925,15.49436,1350,301,3,164,5.00E+17,0.04329827,444,51883,163,GALAXY
1.24E+18,128.178369,52.4423426,16.7985,14.88083,13.92752,13.43349,13.02112,1350,301,3,164,5.00E+17,0.01678586,444,51883,172,GALAXY
1.24E+18,128.1133813,52.44315236,18.44402,16.53041,15.63122,15.19881,14.87284,1350,301,3,164,5.00E+17,0.05753512,444,51883,183,GALAXY
1.24E+18,128.2223406,52.27450415,19.45785,18.18065,17.60533,17.28694,17.09334,1350,301,3,164,5.00E+17,0.0998845,444,51883,214,GALAXY
1.24E+18,128.3444672,52.53226403,16.06569,14.42995,13.7791,13.45447,13.21285,1350,301,3,165,5.00E+17,0.01663383,444,51883,161,GALAXY
1.24E+18,128.2249699,52.55899653,18.43088,16.53242,15.63183,15.20676,14.86856,1350,301,3,165,5.00E+17,0.05829211,444,51883,174,GALAXY
1.24E+18,128.381658,52.56813376,18.36371,17.93356,17.96008,17.84916,17.94787,1350,301,3,166,5.00E+17,0.6410964,444,51883,178,QSO
1.24E+18,128.577017,52.58433696,19.21635,18.65974,18.44824,18.26131,18.25346,1350,301,3,166,5.00E+17,1.498821,444,51883,171,QSO
1.24E+18,128.4379681,52.71454343,17.10953,15.58228,14.98784,14.77919,14.6892,1350,301,3,166,2.61E+18,-5.55E-06,2316,53757,242,STAR
1.24E+18,128.445612,52.54351403,18.57941,16.78155,15.70934,15.19732,14.76531,1350,301,3,166,5.00E+17,0.09361685,444,51883,170,GALAXY
1.24E+18,128.6064616,52.66456617,17.35619,15.75959,15.20272,15.04957,14.99921,1350,301,3,167,2.61E+18,5.66E-05,2316,53757,250,STAR
1.24E+18,128.6940024,52.65241374,17.97285,16.86179,16.29113,15.81604,15.64611,1350,301,3,167,5.00E+17,0.08254638,444,51883,155,GALAXY
1.24E+18,128.5988123,52.70697089,18.06688,16.48951,15.92664,15.74315,15.66442,1350,301,3,167,2.61E+18,-5.78E-05,2316,53757,248,STAR
1.24E+18,128.6876975,52.71567768,16.5004,14.70893,13.83661,13.37069,12.99456,1350,301,3,167,5.00E+17,0.0448787,444,51883,142,GALAXY
1.24E+18,128.4844961,52.71034457,18.88375,17.76476,17.25255,16.97192,16.82462,1350,301,3,167,5.00E+17,0.05846263,444,51883,177,GALAXY
1.24E+18,128.5945562,52.74340454,19.33787,18.42496,18.04964,17.91035,17.81655,1350,301,3,167,2.62E+18,-4.92E-06,2331,53742,205,STAR
1.24E+18,128.9335864,52.78844604,17.80295,16.71099,16.40252,16.31219,16.25088,1350,301,3,168,2.62E+18,-3.07E-05,2331,53742,214,STAR
1.24E+18,128.7299819,52.93786178,19.14831,18.13072,17.76587,17.63006,17.61168,1350,301,3,168,2.61E+18,-7.19E-05,2316,53757,246,STAR
1.24E+18,128.9115649,52.85913915,16.92521,15.88219,15.59023,15.48963,15.46264,1350,301,3,168,2.61E+18,-0.000104008,2316,53757,214,STAR
1.24E+18,128.6299751,52.84019372,17.84906,16.57388,15.95886,15.5982,15.32146,1350,301,3,168,5.00E+17,0.0570737,444,51883,515,GALAXY
1.24E+18,128.7221324,52.80429116,17.79285,16.24316,15.48941,15.09275,14.76982,1350,301,3,168,5.00E+17,0.04416308,444,51883,516,GALAXY
1.24E+18,128.839637,52.79279279,17.94628,16.00622,15.14569,14.72458,14.3705,1350,301,3,168,5.00E+17,0.04521188,444,51883,506,GALAXY
1.24E+18,128.7676926,52.83151899,16.87845,15.21208,14.40314,13.97424,13.60878,1350,301,3,168,5.00E+17,0.04453495,444,51883,502,GALAXY
1.24E+18,128.8934834,52.78889125,16.41422,14.43962,13.56422,13.09079,12.70832,1350,301,3,168,5.00E+17,0.04434117,444,51883,553,GALAXY
1.24E+18,128.9054187,52.78578945,18.4559,16.59735,15.80011,15.41465,15.105,1350,301,3,168,5.81E+18,0.04394241,5157,55923,520,GALAXY
1.24E+18,128.8701389,52.80149528,19.29803,17.96338,17.33142,16.9577,16.73377,1350,301,3,168,5.00E+17,0.06795242,444,51883,520,GALAXY
1.24E+18,128.8212469,52.88491203,18.19579,16.96148,16.49483,16.2065,15.99125,1350,301,3,168,5.00E+17,0.04527386,444,51883,507,GALAXY
1.24E+18,128.8722445,52.91053586,17.69861,16.20211,15.63525,15.40058,15.2906,1350,301,3,169,2.61E+18,6.06E-06,2316,53757,249,STAR
1.24E+18,128.9437675,52.96324225,17.55037,16.14111,15.61992,15.43614,15.36626,1350,301,3,169,2.61E+18,-6.67E-07,2316,53757,203,STAR
1.24E+18,150.3516804,1.634490318,19.44376,18.0429,17.35444,17.1666,17.13186,1458,301,2,171,5.63E+17,0.0814577,500,51994,70,GALAXY
1.24E+18,152.497961,1.488577315,17.88323,16.78604,16.67074,16.92392,17.08321,1458,301,2,185,5.65E+17,0.00076387,502,51957,186,STAR
1.24E+18,152.606543,1.578850986,19.20003,18.40985,17.51171,17.32666,17.20635,1458,301,2,186,5.65E+17,0.09414877,502,51957,184,GALAXY
1.24E+18,152.6539017,1.584981499,18.57726,17.8532,17.28492,17.31339,17.30537,1458,301,2,186,5.65E+17,0.06274687,502,51957,185,GALAXY
1.24E+18,152.7530538,1.652661395,19.5391,18.64012,18.18571,18.07367,18.21899,1458,301,2,187,5.65E+17,0.0008887,502,51957,161,STAR
1.24E+18,153.3107792,1.581688721,18.89555,17.00857,16.5635,16.19899,15.7387,1458,301,2,190,5.65E+17,0.07137575,502,51957,109,GALAXY
1.24E+18,153.3833983,1.57043197,19.48415,18.06328,17.53837,17.09361,16.54236,1458,301,2,191,5.65E+17,0.128368,502,51957,111,GALAXY
1.24E+18,153.783957,1.703370172,18.95276,17.70954,17.3936,16.79957,16.3855,1458,301,2,193,5.65E+17,0.09982073,502,51957,77,GALAXY
1.24E+18,153.9128259,1.691310909,19.52404,18.41185,18.35234,17.88178,17.63107,1458,301,2,194,5.65E+17,0.04895276,502,51957,35,GALAXY
1.24E+18,154.1357459,1.533995346,18.48322,16.64532,15.80832,15.25884,14.93089,1458,301,2,196,5.65E+17,0.04897491,502,51957,30,GALAXY
1.24E+18,154.3636997,1.663828245,19.50667,18.52806,17.76023,17.37896,17.21234,1458,301,2,197,5.66E+17,0.1262013,503,51999,270,GALAXY
1.24E+18,154.4265971,1.538193722,18.59732,18.45357,18.07334,17.84999,17.89866,1458,301,2,198,5.66E+17,1.456129,503,51999,254,QSO
1.24E+18,154.4586588,1.6094227,18.24014,17.14896,16.66089,16.49416,16.52377,1458,301,2,198,5.66E+17,-6.67E-05,503,51999,261,STAR
1.24E+18,154.4305198,1.635128485,18.79373,18.08032,17.72483,17.43325,17.45587,1458,301,2,198,5.66E+17,0.1220703,503,51999,267,GALAXY
1.24E+18,154.4775289,1.658787022,19.51644,17.72919,16.87817,16.46525,16.25673,1458,301,2,198,5.66E+17,0.06040074,503,51999,230,GALAXY
1.24E+18,154.5102391,1.562038317,19.51421,17.55141,17.10005,16.85125,17.09284,1458,301,2,198,5.66E+17,0.04556802,503,51999,227,GALAXY
1.24E+18,154.6852411,1.664461887,18.33482,17.44388,17.1619,16.89416,16.87279,1458,301,2,199,5.66E+17,0.05110417,503,51999,223,GALAXY
1.24E+18,154.7338281,1.701057555,18.95614,17.77638,17.42291,17.32317,17.2768,1458,301,2,200,5.66E+17,0.04629513,503,51999,191,GALAXY
1.24E+18,154.7470364,1.625362888,19.06289,18.62424,18.43896,18.47026,18.34743,1458,301,2,200,5.66E+17,0.9150128,503,51999,192,QSO
1.24E+18,154.8044877,1.621800366,18.44701,16.76094,16.01627,15.63701,15.33333,1458,301,2,200,5.66E+17,0.062353,503,51999,168,GALAXY
1.24E+18,154.8648348,1.572872265,18.48338,16.77111,15.95487,15.51375,15.1701,1458,301,2,201,5.66E+17,0.07299044,503,51999,162,QSO
1.24E+18,154.9216658,1.690252336,18.59978,17.10069,16.42471,16.08818,15.74926,1458,301,2,201,5.66E+17,0.07601141,503,51999,163,GALAXY
1.24E+18,155.074892,1.547499941,19.42618,17.54996,16.7455,16.40811,15.98885,1458,301,2,202,5.66E+17,0.04521372,503,51999,141,GALAXY
1.24E+18,155.1200051,1.594626904,19.41086,19.00536,19.00626,19.12787,19.0331,1458,301,2,202,5.66E+17,0.7300009,503,51999,143,QSO
1.24E+18,155.2381766,1.630909225,16.60783,16.68173,17.20456,17.56198,17.75893,1458,301,2,203,5.66E+17,0.000758051,503,51999,160,STAR
1.24E+18,155.2882357,1.724329251,19.32847,18.09677,17.68116,17.32074,17.05564,1458,301,2,204,5.66E+17,0.1036124,503,51999,104,GALAXY
1.24E+18,155.4447607,1.57968626,19.31861,17.63175,16.81618,16.2402,15.80454,1458,301,2,205,5.66E+17,0.09742122,503,51999,101,GALAXY
1.24E+18,155.4618316,1.668272376,18.58565,17.05347,16.50438,16.04882,15.71583,1458,301,2,205,5.66E+17,0.07597598,503,51999,102,GALAXY
1.24E+18,155.6826754,1.588824811,19.50767,18.17848,17.64885,17.24641,16.94915,1458,301,2,206,5.68E+17,0.07188061,504,52316,314,GALAXY
1.24E+18,155.8630155,1.661428471,19.42273,17.77031,16.98117,16.51344,16.18172,1458,301,2,207,5.68E+17,0.06792722,504,52316,310,GALAXY
1.24E+18,155.8290413,1.686152411,19.53254,18.34562,17.50377,17.06161,16.72411,1458,301,2,207,5.66E+17,0.1872617,503,51999,68,GALAXY
1.24E+18,156.0577359,1.590720812,19.03388,18.79129,19.07949,19.33928,19.68323,1458,301,2,209,5.34E+18,6.47E-06,4739,55644,456,STAR
1.24E+18,156.0773836,1.628652867,18.40707,17.10588,16.48883,16.0703,15.84029,1458,301,2,209,5.66E+17,0.07264476,503,51999,26,GALAXY
1.24E+18,156.270206,1.614054239,19.18378,17.62572,16.81404,16.40079,16.32078,1458,301,2,210,5.68E+17,0.08982861,504,52316,267,GALAXY
1.24E+18,156.2078597,1.688261306,17.78073,16.07878,15.34173,14.98931,14.71306,1458,301,2,210,5.66E+17,0.03399552,503,51999,29,GALAXY
1.24E+18,156.3632316,1.630322614,18.29015,16.33781,15.35922,14.89452,14.54808,1458,301,2,211,5.68E+17,0.09421424,504,52316,227,GALAXY
1.24E+18,156.5258546,1.770047732,19.07451,17.12555,16.22126,15.79134,15.42897,1458,301,2,212,5.68E+17,0.05611206,504,52316,196,GALAXY
1.24E+18,156.536999,1.61069974,19.11083,18.68358,18.75468,18.91269,19.16969,1458,301,2,212,5.68E+17,-0.000232501,504,52316,193,STAR
1.24E+18,156.5770815,1.612982191,19.18561,19.23574,19.52478,19.80682,20.32766,1458,301,2,212,5.34E+18,2.574002,4739,55644,372,QSO
1.24E+18,156.6180782,1.658322611,18.39057,16.75979,15.92732,15.48233,15.16905,1458,301,2,212,5.68E+17,0.08005038,504,52316,191,GALAXY
1.24E+18,156.9713567,1.638156605,18.78611,17.64208,17.09944,16.79035,16.62749,1458,301,2,215,5.67E+17,0.09622497,504,52316,149,GALAXY
1.24E+18,157.1444062,1.719647014,19.4202,19.06154,19.0157,19.18959,18.92675,1458,301,2,216,5.67E+17,0.7057393,504,52316,145,QSO
1.24E+18,157.3684648,1.638123925,18.76782,17.27096,16.51901,16.08512,15.80649,1458,301,2,217,5.67E+17,0.09581424,504,52316,107,GALAXY
1.24E+18,157.2436117,1.771687445,18.69907,17.56144,17.11783,16.86488,16.63441,1458,301,2,217,5.67E+17,0.04176767,504,52316,109,GALAXY
1.24E+18,157.2415484,1.600844011,19.29683,18.05672,17.5323,17.23664,17.05736,1458,301,2,217,5.67E+17,0.06747819,504,52316,104,GALAXY
1.24E+18,157.5121805,1.762868465,17.37906,16.46199,16.15082,16.04181,15.98302,1458,301,2,218,5.69E+17,-9.11E-05,505,52317,304,STAR
1.24E+18,157.5273768,1.659642581,19.31004,18.12647,17.60408,17.43829,17.33123,1458,301,2,218,5.69E+17,0.000290329,505,52317,314,STAR
1.24E+18,157.6427911,1.643600022,19.55037,18.26798,17.50883,17.06273,16.72423,1458,301,2,219,5.67E+17,0.09606835,504,52316,62,GALAXY
1.24E+18,157.6821044,1.629768808,19.47455,17.70157,16.841,16.42616,16.0738,1458,301,2,219,5.69E+17,0.06369897,505,52317,294,GALAXY
1.24E+18,112.4774558,37.31095156,17.27621,16.20432,15.83315,15.69359,15.65375,1402,301,5,31,2.31E+18,5.53E-05,2053,53446,514,STAR
1.24E+18,112.3736024,37.37251797,18.10952,15.83983,15.54005,14.55948,14.38393,1402,301,5,31,3.31E+18,-0.000182936,2941,54507,56,STAR
1.24E+18,112.2962136,37.44052959,16.26486,15.12669,14.86265,14.79197,14.79374,1402,301,5,31,3.31E+18,-8.56E-05,2941,54507,44,STAR
1.24E+18,112.4653076,37.43072009,19.39268,17.74669,17.14821,16.94768,16.90315,1402,301,5,31,3.31E+18,-1.00E-05,2941,54507,11,STAR
1.24E+18,112.4059596,37.34765304,19.34307,18.42667,18.13423,17.98542,17.96037,1402,301,5,31,4.12E+18,-0.000332708,3662,55182,630,STAR
1.24E+18,112.476238,37.45175071,16.08336,14.35681,13.55566,13.13437,12.80706,1402,301,5,31,4.85E+17,0.03563065,431,51877,309,GALAXY
1.24E+18,112.4889216,37.44320134,18.99152,17.82572,17.39011,17.06147,16.88591,1402,301,5,31,1.95E+18,0.0609603,1733,53047,11,GALAXY
1.24E+18,112.4171127,37.48488805,18.47333,17.07104,16.44555,16.06031,15.80395,1402,301,5,31,4.85E+17,0.0718203,431,51877,306,GALAXY
1.24E+18,112.3895616,37.54367281,16.87495,15.97288,15.63149,15.4845,15.43004,1402,301,5,32,3.31E+18,1.28E-05,2941,54507,55,STAR
1.24E+18,112.4557853,37.56137373,18.96881,17.50525,16.932,16.72338,16.61574,1402,301,5,32,3.31E+18,4.75E-05,2941,54507,17,STAR
1.24E+18,112.587901,37.5074425,19.07475,17.56001,16.99991,16.80879,16.712,1402,301,5,32,3.31E+18,-0.000140778,2941,54507,10,STAR
1.24E+18,112.5129665,37.58002004,17.74053,16.18803,15.59769,15.38805,15.3002,1402,301,5,32,3.31E+18,4.23E-06,2941,54507,573,STAR
1.24E+18,112.5950715,37.56228768,18.59624,17.49298,17.09829,16.95454,16.91695,1402,301,5,32,4.85E+17,-4.02E-05,431,51877,279,STAR
1.24E+18,112.6531034,37.60415042,18.15342,16.70325,16.14583,15.93996,15.84282,1402,301,5,33,3.31E+18,-5.23E-06,2941,54507,614,STAR
1.24E+18,112.6092435,37.72229919,17.92555,16.07529,15.34923,15.06806,14.91427,1402,301,5,33,3.31E+18,-0.000125432,2941,54507,602,STAR
1.24E+18,112.6553477,37.71328136,17.20317,16.14568,15.83471,15.72656,15.70592,1402,301,5,33,3.31E+18,-0.000125828,2941,54507,616,STAR
1.24E+18,112.7303386,37.66888487,19.04135,17.98429,17.62671,17.40544,17.26807,1402,301,5,33,4.85E+17,0.05654068,431,51877,239,GALAXY
1.24E+18,112.730824,37.7780006,18.79637,16.45585,15.5481,15.25374,15.09853,1402,301,5,34,3.31E+18,-1.40E-05,2941,54507,613,STAR
1.24E+18,112.729332,37.87266038,17.93386,16.56207,16.00612,15.79554,15.70362,1402,301,5,34,3.31E+18,-0.00017523,2941,54507,618,STAR
1.24E+18,112.6046069,37.85586481,19.29395,17.6743,17.09726,16.90795,16.82429,1402,301,5,34,3.31E+18,4.28E-05,2941,54507,564,STAR
1.24E+18,112.7830819,37.96593361,17.14607,15.45471,14.97767,14.63729,14.54584,1402,301,5,35,3.31E+18,5.67E-05,2941,54507,603,STAR
1.24E+18,112.7589452,37.98588891,19.45222,18.02499,17.4929,17.30454,17.21887,1402,301,5,35,3.31E+18,-0.000223594,2941,54507,607,STAR
1.24E+18,112.7499203,38.07189316,18.2765,16.96655,16.95084,17.02577,17.1067,1402,301,5,36,3.31E+18,-0.00012644,2941,54507,601,STAR
1.24E+18,112.8266775,38.06538073,16.20145,15.0686,16.17647,14.73119,14.7192,1402,301,5,36,3.31E+18,0.000103258,2941,54507,610,STAR
1.24E+18,112.8372182,38.08967119,16.56466,15.47859,15.19279,15.08345,15.06424,1402,301,5,36,3.32E+18,9.63E-05,2946,54506,631,STAR
1.24E+18,112.7897453,38.12056632,19.55835,18.16527,17.44851,17.01189,16.74234,1402,301,5,36,4.85E+17,0.09704714,431,51877,352,GALAXY
1.24E+18,112.8270161,38.20311696,18.71946,16.71339,15.76397,15.32549,15.0003,1402,301,5,37,1.95E+18,0.07974432,1733,53047,24,GALAXY
1.24E+18,112.8235326,38.20593868,19.39163,17.6329,16.75694,16.28062,15.97004,1402,301,5,37,4.85E+17,0.07945437,431,51877,354,GALAXY
1.24E+18,113.0583164,38.14684019,17.50819,15.84577,15.07406,14.68958,14.35889,1402,301,5,37,1.95E+18,0.04548466,1733,53047,22,GALAXY
1.24E+18,112.8808222,38.25987055,15.49536,14.36914,14.76736,13.94977,13.94344,1402,301,5,37,3.31E+18,-0.000142863,2941,54507,639,STAR
1.24E+18,113.0690753,38.39986773,18.83474,17.59264,17.356,17.31136,17.32623,1402,301,5,38,4.12E+18,0.000278614,3657,55244,132,STAR
1.24E+18,112.9335396,38.3365524,17.92606,16.39802,15.69447,15.32303,15.0652,1402,301,5,38,4.85E+17,0.05267122,431,51877,343,GALAXY
1.24E+18,113.1172315,38.44023256,19.06486,18.84416,20.8333,18.5658,18.42818,1402,301,5,39,4.85E+17,1.138216,431,51877,346,QSO
1.24E+18,113.0246661,38.44015669,19.59109,18.13396,17.34151,16.91232,16.60509,1402,301,5,39,4.85E+17,0.09690603,431,51877,348,GALAXY
1.24E+18,113.0765535,38.5366675,18.1539,16.24584,15.37215,14.95942,14.61703,1402,301,5,39,4.85E+17,0.04549047,431,51877,335,GALAXY
1.24E+18,113.2747258,38.4745817,18.83116,16.97364,16.02198,15.58639,15.22542,1402,301,5,39,4.85E+17,0.07936702,431,51877,323,GALAXY
1.24E+18,113.3074687,38.59829123,19.19674,18.11387,17.55493,17.1548,16.97976,1402,301,5,40,4.85E+17,0.09227233,431,51877,322,GALAXY
1.24E+18,113.4783227,39.00359051,18.08486,16.62942,15.83137,15.31496,15.0425,1402,301,5,43,4.85E+17,-0.000201054,431,51877,324,GALAXY
1.24E+18,113.4742562,39.0819559,18.98679,17.17606,16.23911,15.72817,15.37055,1402,301,5,43,4.85E+17,0.08667316,431,51877,329,GALAXY
1.24E+18,113.5538688,39.07680892,18.31502,16.70799,15.98843,15.60587,15.33289,1402,301,5,44,4.85E+17,0.05098575,431,51877,338,GALAXY
1.24E+18,113.6402154,39.17034747,19.52903,17.80361,16.89811,16.46502,16.17042,1402,301,5,44,4.85E+17,0.07359722,431,51877,372,GALAXY
1.24E+18,113.6506121,39.21395534,17.41039,16.34269,16.03617,15.92562,15.90221,1402,301,5,45,4.85E+17,-0.000100466,431,51877,370,STAR
1.24E+18,113.6734218,39.22073438,19.11159,18.13041,17.80431,17.67044,17.628,1402,301,5,45,4.13E+18,-0.000447607,3664,55245,454,STAR
1.24E+18,113.8748429,39.54918426,18.35148,17.09998,16.47993,16.09064,15.85436,1402,301,5,47,4.86E+17,0.07143212,432,51884,314,GALAXY
1.24E+18,113.9055299,39.56268758,19.17262,17.45194,16.78224,16.49167,16.30242,1402,301,5,47,4.86E+17,0.1082941,432,51884,305,GALAXY
1.24E+18,113.8583221,39.59675861,19.55444,17.54217,16.59889,16.106,15.69905,1402,301,5,47,4.86E+17,0.08724646,432,51884,304,GALAXY
1.24E+18,113.9762022,39.56251453,18.2808,17.20115,16.71001,16.3627,16.17805,1402,301,5,47,4.86E+17,0.08158384,432,51884,320,GALAXY
1.24E+18,114.0379141,39.62910855,17.98221,17.1031,16.7644,16.6343,16.58684,1402,301,5,48,4.12E+18,-0.000332,3657,55244,992,STAR
1.24E+18,114.1036283,39.66758709,18.74044,17.83344,17.49302,17.38398,17.35541,1402,301,5,48,4.13E+18,-0.000123472,3664,55245,386,STAR
1.24E+18,114.06657,39.56216266,19.40544,17.96294,17.12666,16.68634,16.35336,1402,301,5,48,4.86E+17,0.1148978,432,51884,317,GALAXY
1.24E+18,194.1215739,1.145447601,19.5216,18.34594,17.73902,17.42374,17.26979,756,301,6,523,3.30E+17,0.1052637,293,51689,365,GALAXY
1.24E+18,194.2668017,1.110628803,18.30007,17.23738,16.80516,16.52239,16.38174,756,301,6,524,3.30E+17,0.08126908,293,51689,416,GALAXY
1.24E+18,194.5760886,1.103836998,18.79892,18.74261,18.70663,18.47096,18.42045,756,301,6,526,3.30E+17,1.728606,293,51689,413,QSO
1.24E+18,194.5713571,1.156557544,18.58802,17.54314,17.00204,16.5926,16.42513,756,301,6,526,3.30E+17,0.09841851,293,51689,456,GALAXY
1.24E+18,194.7592661,1.141076134,18.98642,18.05977,17.71188,17.43203,17.37298,756,301,6,527,3.30E+17,0.08639618,293,51689,450,GALAXY
1.24E+18,195.0023348,1.160323551,18.8093,17.93316,17.58833,17.45893,17.40355,756,301,6,529,4.51E+18,0.000498761,4005,55325,377,STAR
1.24E+18,195.0229027,1.186574402,16.75327,15.85452,15.67557,15.64642,15.66833,756,301,6,529,3.30E+17,0.000156944,293,51689,530,STAR
1.24E+18,195.0415589,1.155459399,19.14964,17.73414,16.87922,16.44996,16.16165,756,301,6,529,3.30E+17,0.1271811,293,51689,527,GALAXY
1.24E+18,195.2443035,1.129955395,19.01048,18.1174,17.88662,17.797,17.78949,756,301,6,530,3.30E+17,-0.000806196,293,51689,575,STAR
1.24E+18,195.1096637,1.150041331,18.65755,17.50188,17.0548,16.7774,16.64589,756,301,6,530,3.30E+17,0.06733953,293,51689,538,GALAXY
1.24E+18,195.1096635,1.172514886,18.76606,17.32246,16.56907,16.12157,15.79666,756,301,6,530,3.30E+17,0.06694857,293,51689,533,GALAXY
1.24E+18,195.1420114,1.198560403,19.17573,17.26177,16.3248,15.89792,15.59072,756,301,6,530,3.30E+17,0.08029797,293,51689,532,GALAXY
1.24E+18,195.1491021,1.126919295,19.06112,17.27134,16.34441,15.93505,15.62299,756,301,6,530,3.30E+17,0.07910931,293,51689,539,GALAXY
1.24E+18,195.1664044,1.102357928,19.16211,17.98007,17.28997,16.94037,16.752,756,301,6,530,3.30E+17,0.1726466,293,51689,536,GALAXY
1.24E+18,195.243042,1.228666252,19.35398,18.23292,18.37128,18.4835,18.61236,756,301,6,530,3.30E+17,-0.000285385,293,51689,571,STAR
1.24E+18,195.2443488,1.25104826,19.48387,17.64921,16.73881,16.32622,15.98951,756,301,6,530,3.30E+17,0.08087147,293,51689,562,GALAXY
1.24E+18,195.293788,1.12774642,16.68274,16.2785,16.44684,16.60261,16.80371,756,301,6,531,3.30E+17,-3.65E-05,293,51689,603,STAR
1.24E+18,195.2704946,1.074452259,19.20614,17.26871,16.26232,15.80504,15.48016,756,301,6,531,3.30E+17,0.08161724,293,51689,580,GALAXY
1.24E+18,195.3201468,1.151365684,18.58085,17.32462,16.69874,16.40311,16.21194,756,301,6,531,3.30E+17,0.07699652,293,51689,615,GALAXY
1.24E+18,195.3457873,1.111858161,18.63501,16.747,15.79157,15.38037,15.04802,756,301,6,531,3.30E+17,0.07752618,293,51689,605,GALAXY
1.24E+18,195.5347518,1.079098109,17.34703,16.39006,16.26403,16.25729,16.28284,756,301,6,532,3.31E+17,-0.000175108,294,51986,325,STAR
1.24E+18,195.5147629,1.135067885,19.04346,18.10305,17.64145,17.32395,17.18776,756,301,6,532,3.31E+17,0.08583071,294,51986,330,GALAXY
1.24E+18,195.517125,1.143103882,19.24981,17.51834,16.68166,16.29192,16.00317,756,301,6,532,5.90E+17,0.09811303,524,52027,242,GALAXY
1.24E+18,195.669196,1.2597378,17.76222,16.89008,16.57338,16.41689,16.38563,756,301,6,533,5.90E+17,0.00024977,524,52027,243,STAR
1.24E+18,195.6699429,1.074102093,17.37436,16.65723,16.38428,16.51975,16.58653,756,301,6,533,3.31E+17,0.003015136,294,51986,334,GALAXY
1.24E+18,195.8477091,1.184065807,18.74555,18.19316,17.72331,16.93901,17.09903,756,301,6,534,3.31E+17,0.08601505,294,51986,328,QSO
1.24E+18,195.6987619,1.146952641,19.17098,17.35307,16.43657,16.06794,15.78694,756,301,6,534,3.31E+17,0.1331201,294,51986,321,GALAXY
1.24E+18,196.0557396,1.235664,17.41579,15.45398,14.51323,14.10237,13.76984,756,301,6,536,5.90E+17,0.06849671,524,52027,207,GALAXY
1.24E+18,196.0477153,1.193183244,19.06343,17.23067,16.31452,15.92298,15.61034,756,301,6,536,3.31E+17,0.07050963,294,51986,368,GALAXY
1.24E+18,196.0873972,1.151007975,18.55744,16.81662,16.06835,15.73624,15.45644,756,301,6,536,3.31E+17,0.06105191,294,51986,369,GALAXY
1.24E+18,196.1322751,1.157148177,19.10414,17.65207,16.87527,16.46123,16.13584,756,301,6,536,3.31E+17,0.04644517,294,51986,378,GALAXY
1.24E+18,196.2293918,1.116447454,19.56361,17.80344,17.38797,17.17377,16.99984,756,301,6,537,3.31E+17,0.04670472,294,51986,402,GALAXY
1.24E+18,196.2550779,1.056657745,19.24585,18.43129,17.77675,17.34801,17.12258,756,301,6,537,3.31E+17,0.1342264,294,51986,417,QSO
1.24E+18,196.4224535,1.189909836,18.16898,16.31173,15.46336,15.06379,14.74487,756,301,6,538,3.31E+17,0.04423311,294,51986,405,GALAXY
